Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Is Pseudo	# Transcripts	# Exons in Gene	# Exons in Transcript	Gene Name or Symbol	Transcript Length
PBANKA_0406700	PBANKA_0406700.1	P. berghei ANKA	PbANKA_04_v3:247,467..248,138(+)	activator of Hsp90 ATPase, putative	No	1	3	3	N/A	423
PBANKA_0406800	PBANKA_0406800.1	P. berghei ANKA	PbANKA_04_v3:249,319..250,818(+)	pre-mRNA-processing factor 19, putative	No	1	1	1	PRPF19	1500
PBANKA_0406900	PBANKA_0406900.1	P. berghei ANKA	PbANKA_04_v3:252,482..254,165(+)	conserved protein, unknown function	No	1	3	3	N/A	1398
PBANKA_0407000	PBANKA_0407000.1	P. berghei ANKA	PbANKA_04_v3:255,013..255,500(+)	conserved protein, unknown function	No	1	2	2	N/A	327
PBANKA_0407100	PBANKA_0407100.1	P. berghei ANKA	PbANKA_04_v3:256,155..259,964(-)	splicing factor 3B subunit 1, putative	No	1	1	1	SF3B1	3810
PBANKA_0407200	PBANKA_0407200.1	P. berghei ANKA	PbANKA_04_v3:261,568..263,657(+)	dual specificity protein phosphatase	No	1	6	6	YVH1	1347
PBANKA_0407300	PBANKA_0407300.1	P. berghei ANKA	PbANKA_04_v3:263,937..264,975(-)	conserved Plasmodium protein, unknown function	No	1	5	5	N/A	531
PBANKA_0407400	PBANKA_0407400.1	P. berghei ANKA	PbANKA_04_v3:265,656..271,056(-)	serine/threonine protein kinase, putative	No	1	3	3	ARK2	5160
PBANKA_0407500	PBANKA_0407500.1	P. berghei ANKA	PbANKA_04_v3:273,695..275,767(+)	N2227-like protein, putative	No	1	1	1	N/A	2073
PBANKA_0407600	PBANKA_0407600.1	P. berghei ANKA	PbANKA_04_v3:277,672..280,203(+)	asparagine synthetase [glutamine-hydrolyzing]	No	1	2	2	AS	1746
PBANKA_0407700	PBANKA_0407700.1	P. berghei ANKA	PbANKA_04_v3:282,316..282,651(+)	60S acidic ribosomal protein P2, putative	No	1	1	1	N/A	336
PBANKA_0407800	PBANKA_0407800.1	P. berghei ANKA	PbANKA_04_v3:283,275..284,855(-)	SECIS-binding protein 2, putative	No	1	1	1	SBP2	1581
PBANKA_0407900	PBANKA_0407900.1	P. berghei ANKA	PbANKA_04_v3:285,798..287,480(+)	YTH domain-containing protein, putative	No	1	7	7	N/A	840
PBANKA_0408000	PBANKA_0408000.1	P. berghei ANKA	PbANKA_04_v3:287,998..292,864(-)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	4623
PBANKA_0408100	PBANKA_0408100.1	P. berghei ANKA	PbANKA_04_v3:293,710..294,583(+)	50S ribosomal protein L9, apicoplast, putative	No	1	3	3	N/A	591
PBANKA_0408200	PBANKA_0408200.1	P. berghei ANKA	PbANKA_04_v3:296,370..298,501(+)	calcium-dependent protein kinase 3	No	1	5	5	CDPK3	1665
PBANKA_0408300	PBANKA_0408300.1	P. berghei ANKA	PbANKA_04_v3:300,183..310,724(+)	phd finger protein, putative	No	1	1	1	N/A	10542
PBANKA_0408400	PBANKA_0408400.1	P. berghei ANKA	PbANKA_04_v3:312,521..315,844(+)	phosphoglycerate mutase, putative	No	1	2	2	N/A	3210
PBANKA_0408500	PBANKA_0408500.1	P. berghei ANKA	PbANKA_04_v3:316,756..319,725(+)	parasite-infected erythrocyte surface protein	No	1	1	1	PIESP1	2970
PBANKA_0408600	PBANKA_0408600.1	P. berghei ANKA	PbANKA_04_v3:321,067..322,194(-)	eukaryotic translation initiation factor 3 subunit K, putative	No	1	2	2	EIF3K	708
PBANKA_0408700	PBANKA_0408700.1	P. berghei ANKA	PbANKA_04_v3:323,169..323,778(+)	trafficking protein particle complex subunit 4, putative	No	1	2	2	TRAPPC4	435
PBANKA_0408800	PBANKA_0408800.1	P. berghei ANKA	PbANKA_04_v3:323,904..324,233(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	330
PBANKA_0408900	PBANKA_0408900.1	P. berghei ANKA	PbANKA_04_v3:325,304..327,601(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2298
PBANKA_0409000	PBANKA_0409000.1	P. berghei ANKA	PbANKA_04_v3:328,578..329,357(+)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	567
PBANKA_0409100	PBANKA_0409100.1	P. berghei ANKA	PbANKA_04_v3:329,754..331,302(-)	pre-mRNA splicing factor, putative	No	1	3	3	N/A	1269
PBANKA_0409200	PBANKA_0409200.1	P. berghei ANKA	PbANKA_04_v3:332,624..336,176(+)	valine--tRNA ligase, putative	No	1	2	2	N/A	3450
PBANKA_0409300	PBANKA_0409300.1	P. berghei ANKA	PbANKA_04_v3:336,850..340,161(-)	phosphatidylinositol 3- and 4-kinase, putative	No	1	4	4	N/A	2943
PBANKA_0409400	PBANKA_0409400.1	P. berghei ANKA	PbANKA_04_v3:344,922..353,185(+)	kinase-related protein PKRP	No	1	2	2	PKRP	8127
PBANKA_0409500	PBANKA_0409500.1	P. berghei ANKA	PbANKA_04_v3:354,431..354,676(-)	conserved protein, unknown function	No	1	1	1	N/A	246
PBANKA_0409600	PBANKA_0409600.1	P. berghei ANKA	PbANKA_04_v3:356,704..359,288(+)	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST1, putative	No	1	5	5	OST1	2040
PBANKA_0409700	PBANKA_0409700.1	P. berghei ANKA	PbANKA_04_v3:359,895..362,966(+)	plasmepsin VI, putative	No	1	15	15	PM6	1326
PBANKA_0409800	PBANKA_0409800.1	P. berghei ANKA	PbANKA_04_v3:363,931..365,897(+)	ATP synthase F0 subunit d-like protein, putative	No	1	3	3	N/A	1719
PBANKA_0409900	PBANKA_0409900.1	P. berghei ANKA	PbANKA_04_v3:366,592..368,562(-)	heptatricopeptide repeat-containing protein, putative	No	1	1	1	N/A	1971
PBANKA_0410000	PBANKA_0410000.1	P. berghei ANKA	PbANKA_04_v3:369,245..370,138(+)	conserved protein, unknown function	No	1	4	4	N/A	411
PBANKA_0410100	PBANKA_0410100.1	P. berghei ANKA	PbANKA_04_v3:370,985..373,042(+)	E3 ubiquitin-protein ligase, putative	No	1	1	1	N/A	2058
PBANKA_0410200	PBANKA_0410200.1	P. berghei ANKA	PbANKA_04_v3:373,190..376,222(-)	tetratricopeptide repeat protein, putative	No	1	1	1	N/A	3033
PBANKA_0410300	PBANKA_0410300.1	P. berghei ANKA	PbANKA_04_v3:377,264..378,175(+)	26S proteasome regulatory subunit RPN12, putative	No	1	1	1	RPN12	912
PBANKA_0410400	PBANKA_0410400.1	P. berghei ANKA	PbANKA_04_v3:379,254..381,512(-)	glycogen synthase kinase 3, putative	No	1	7	7	GSK3	1293
PBANKA_0410500	PBANKA_0410500.1	P. berghei ANKA	PbANKA_04_v3:384,340..386,508(+)	major facilitator superfamily-related transporter, putative	No	1	1	1	MFR3	2169
PBANKA_0410600	PBANKA_0410600.1	P. berghei ANKA	PbANKA_04_v3:388,544..389,322(+)	60S ribosomal protein L26, putative	No	1	3	3	N/A	384
PBANKA_0410650	PBANKA_0410650.1	P. berghei ANKA	PbANKA_04_v3:390,315..391,601(+)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	999
PBANKA_0410700	PBANKA_0410700.1	P. berghei ANKA	PbANKA_04_v3:392,246..393,271(-)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	861
PBANKA_0410800	PBANKA_0410800.1	P. berghei ANKA	PbANKA_04_v3:393,953..396,494(+)	ubiquitin-protein ligase, putative	No	1	4	4	N/A	2202
PBANKA_0410900	PBANKA_0410900.1	P. berghei ANKA	PbANKA_04_v3:396,912..397,547(-)	conserved protein, unknown function	No	1	1	1	N/A	636
PBANKA_0411000	PBANKA_0411000.1	P. berghei ANKA	PbANKA_04_v3:397,669..398,799(-)	YGGT family protein, putative	No	1	5	5	N/A	552
PBANKA_0411100	PBANKA_0411100.1	P. berghei ANKA	PbANKA_04_v3:399,444..401,429(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1986
PBANKA_0411200	PBANKA_0411200.1	P. berghei ANKA	PbANKA_04_v3:401,895..404,255(+)	Ras-like G protein, putative	No	1	1	1	N/A	2361
PBANKA_0411300	PBANKA_0411300.1	P. berghei ANKA	PbANKA_04_v3:404,531..407,187(-)	conserved Plasmodium protein, unknown function	No	1	6	6	N/A	1689
PBANKA_0411400	PBANKA_0411400.1	P. berghei ANKA	PbANKA_04_v3:407,473..410,933(-)	conserved Plasmodium protein, unknown function	No	1	17	17	N/A	1557
PBANKA_0411500	PBANKA_0411500.1	P. berghei ANKA	PbANKA_04_v3:411,571..414,125(+)	conserved Plasmodium protein, unknown function	No	1	7	7	N/A	1830
PBANKA_0411600	PBANKA_0411600.1	P. berghei ANKA	PbANKA_04_v3:414,205..417,078(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2874
PBANKA_0411700	PBANKA_0411700.1	P. berghei ANKA	PbANKA_04_v3:418,781..420,411(+)	HSP20-like chaperone, putative	No	1	7	7	N/A	855
PBANKA_0411800	PBANKA_0411800.1	P. berghei ANKA	PbANKA_04_v3:420,745..422,336(-)	vesicle transport v-SNARE protein, putative	No	1	8	8	N/A	594
PBANKA_0411900	PBANKA_0411900.1	P. berghei ANKA	PbANKA_04_v3:422,941..424,179(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1239
PBANKA_0411950	PBANKA_0411950.1	P. berghei ANKA	PbANKA_04_v3:424,426..428,352(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	3927
PBANKA_0412000	PBANKA_0412000.1	P. berghei ANKA	PbANKA_04_v3:428,593..429,726(-)	DER1-like protein, putative	No	1	1	1	DER1-2	1134
PBANKA_0412100	PBANKA_0412100.1	P. berghei ANKA	PbANKA_04_v3:430,838..431,764(-)	serine/threonine protein phosphatase 6	No	1	1	1	PPP6	927
PBANKA_0412200	PBANKA_0412200.1	P. berghei ANKA	PbANKA_04_v3:434,797..435,678(+)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	789
PBANKA_0412300	PBANKA_0412300.1	P. berghei ANKA	PbANKA_04_v3:437,000..437,698(+)	conserved protein, unknown function	No	1	1	1	N/A	699
PBANKA_0412400	PBANKA_0412400.1	P. berghei ANKA	PbANKA_04_v3:438,447..441,209(-)	RING finger protein RNF1, putative	No	1	1	1	RNF1	2763
PBANKA_0412500	PBANKA_0412500.1	P. berghei ANKA	PbANKA_04_v3:449,951..452,687(+)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	2655
PBANKA_0412600	PBANKA_0412600.1	P. berghei ANKA	PbANKA_04_v3:454,202..455,656(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1455
PBANKA_0412700	PBANKA_0412700.1	P. berghei ANKA	PbANKA_04_v3:456,347..457,043(+)	zinc finger protein, putative	No	1	2	2	N/A	570
PBANKA_0412800	PBANKA_0412800.1	P. berghei ANKA	PbANKA_04_v3:457,776..458,459(-)	eukaryotic translation initiation factor 4E, putative	No	1	1	1	eIF4E	684
PBANKA_0412900	PBANKA_0412900.1	P. berghei ANKA	PbANKA_04_v3:462,132..467,849(+)	circumsporozoite- and TRAP-related protein	No	1	1	1	CTRP	5718
PBANKA_0413000	PBANKA_0413000.1	P. berghei ANKA	PbANKA_04_v3:468,932..475,693(+)	conserved Plasmodium protein, unknown function	No	1	14	14	N/A	4881
PBANKA_0413200	PBANKA_0413200.1	P. berghei ANKA	PbANKA_04_v3:476,000..476,698(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	699
PBANKA_0413300	PBANKA_0413300.1	P. berghei ANKA	PbANKA_04_v3:478,204..478,899(-)	mitochondrial ribosomal protein L29/L47 precursor, putative	No	1	1	1	N/A	696
PBANKA_0413400	PBANKA_0413400.1	P. berghei ANKA	PbANKA_04_v3:482,340..483,739(+)	zinc finger protein, putative	No	1	3	3	N/A	1116
PBANKA_0413500	PBANKA_0413500.1	P. berghei ANKA	PbANKA_04_v3:484,860..488,050(+)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	3114
PBANKA_0413600	PBANKA_0413600.1	P. berghei ANKA	PbANKA_04_v3:488,282..489,079(-)	zinc finger protein, putative	No	1	1	1	N/A	798
PBANKA_0413700	PBANKA_0413700.1	P. berghei ANKA	PbANKA_04_v3:490,424..491,372(+)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	852
PBANKA_0413800	PBANKA_0413800.1	P. berghei ANKA	PbANKA_04_v3:491,571..492,491(-)	microneme associated antigen, putative	No	1	1	1	MA	921
PBANKA_0413900	PBANKA_0413900.1	P. berghei ANKA	PbANKA_04_v3:493,878..494,798(+)	mitochondrial ribosomal protein L27 precursor, putative	No	1	1	1	N/A	921
PBANKA_0414000	PBANKA_0414000.1	P. berghei ANKA	PbANKA_04_v3:495,079..501,032(-)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	5856
PBANKA_0414100	PBANKA_0414100.1	P. berghei ANKA	PbANKA_04_v3:504,394..505,710(+)	inorganic pyrophosphatase, putative	No	1	3	3	PPase	1104
PBANKA_0414200	PBANKA_0414200.1	P. berghei ANKA	PbANKA_04_v3:506,032..508,635(-)	conserved protein, unknown function	No	1	1	1	N/A	2604
PBANKA_0414300	PBANKA_0414300.1	P. berghei ANKA	PbANKA_04_v3:510,334..511,707(+)	kinetochore protein NUF2, putative	No	1	1	1	NUF2	1374
PBANKA_0414400	PBANKA_0414400.1	P. berghei ANKA	PbANKA_04_v3:512,513..513,798(-)	formate-nitrite transporter, putative	No	1	4	4	FNT	936
PBANKA_0414500	PBANKA_0414500.1	P. berghei ANKA	PbANKA_04_v3:516,857..517,734(+)	protein YOP1, putative	No	1	2	2	YOP1	681
PBANKA_0414600	PBANKA_0414600.1	P. berghei ANKA	PbANKA_04_v3:520,129..520,638(+)	40S ribosomal protein S15A, putative	No	1	2	2	N/A	393
PBANKA_0414700	PBANKA_0414700.1	P. berghei ANKA	PbANKA_04_v3:525,097..527,133(+)	zinc finger protein, putative	No	1	1	1	N/A	2037
PBANKA_0414800	PBANKA_0414800.1	P. berghei ANKA	PbANKA_04_v3:527,620..528,684(-)	arginase	No	1	1	1	N/A	1065
PBANKA_0414900	PBANKA_0414900.1	P. berghei ANKA	PbANKA_04_v3:530,327..532,468(+)	dynein intermediate light chain, putative	No	1	1	1	N/A	2142
PBANKA_0415000	PBANKA_0415000.1	P. berghei ANKA	PbANKA_04_v3:532,930..534,303(-)	Maf-like protein, putative	No	1	1	1	N/A	1374
PBANKA_0415100	PBANKA_0415100.1	P. berghei ANKA	PbANKA_04_v3:535,288..536,910(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1623
PBANKA_0415200	PBANKA_0415200.1	P. berghei ANKA	PbANKA_04_v3:537,804..539,075(-)	vacuolar protein sorting-associated protein 46, putative	No	1	7	7	VPS46	588
PBANKA_0415300	PBANKA_0415300.1	P. berghei ANKA	PbANKA_04_v3:540,178..544,860(+)	exoribonuclease II, putative	No	1	2	2	RNaseII	4569
PBANKA_0415400	PBANKA_0415400.1	P. berghei ANKA	PbANKA_04_v3:545,320..549,710(-)	conserved Plasmodium protein, unknown function, pseudogene	Yes	1	4	4	N/A	4386
PBANKA_0415500	PBANKA_0415500.1	P. berghei ANKA	PbANKA_04_v3:552,926..555,925(+)	coatomer subunit beta, putative	No	1	1	1	SEC27	3000
PBANKA_0415600	PBANKA_0415600.1	P. berghei ANKA	PbANKA_04_v3:556,650..559,821(-)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	2958
PBANKA_0415700	PBANKA_0415700.1	P. berghei ANKA	PbANKA_04_v3:562,277..564,679(+)	autophagy-related protein 3, putative	No	1	12	12	ATG3	975
PBANKA_0415800	PBANKA_0415800.1	P. berghei ANKA	PbANKA_04_v3:564,859..568,367(-)	WD repeat-containing protein 66, putative	No	1	2	2	WDR66	3336
PBANKA_0415900	PBANKA_0415900.1	P. berghei ANKA	PbANKA_04_v3:570,131..570,841(-)	conserved protein, unknown function	No	1	1	1	N/A	711
PBANKA_0416000	PBANKA_0416000.1	P. berghei ANKA	PbANKA_04_v3:574,017..577,578(+)	high molecular weight rhoptry protein 3, putative	No	1	7	7	RhopH3	2727
PBANKA_0416100	PBANKA_0416100.1	P. berghei ANKA	PbANKA_04_v3:578,979..596,483(+)	dynein heavy chain, putative	No	1	1	1	MG1	17505
PBANKA_0416200	PBANKA_0416200.1	P. berghei ANKA	PbANKA_04_v3:598,563..601,838(+)	mitochondrial carrier protein, putative	No	1	1	1	N/A	3276
PBANKA_0416300	PBANKA_0416300.1	P. berghei ANKA	PbANKA_04_v3:604,336..610,648(+)	nucleoporin NUP221	No	1	3	3	NUP221	6015
PBANKA_0416400	PBANKA_0416400.1	P. berghei ANKA	PbANKA_04_v3:611,890..612,702(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	813
PBANKA_0416500	PBANKA_0416500.1	P. berghei ANKA	PbANKA_04_v3:614,163..620,292(+)	copper-transporting ATPase	No	1	3	3	CuTP	5853
PBANKA_0416600	PBANKA_0416600.1	P. berghei ANKA	PbANKA_04_v3:620,983..622,728(-)	replication protein A1, small fragment	No	1	2	2	N/A	1461
PBANKA_0416700	PBANKA_0416700.1	P. berghei ANKA	PbANKA_04_v3:625,346..626,022(+)	bacterial histone-like protein, putative	No	1	2	2	HU	564
PBANKA_0416800	PBANKA_0416800.1	P. berghei ANKA	PbANKA_04_v3:626,770..631,082(-)	ubiquitin specific protease, putative	No	1	2	2	N/A	4161
PBANKA_0416900	PBANKA_0416900.1	P. berghei ANKA	PbANKA_04_v3:633,246..633,743(-)	prefoldin subunit 4, putative	No	1	2	2	N/A	390
PBANKA_0417000	PBANKA_0417000.1	P. berghei ANKA	PbANKA_04_v3:635,115..635,672(+)	signal peptidase complex subunit 3, putative	No	1	1	1	SPC3	558
PBANKA_0417100	PBANKA_0417100.1	P. berghei ANKA	PbANKA_04_v3:636,392..644,664(+)	conserved protein, unknown function	No	1	10	10	N/A	7086
PBANKA_0417200	PBANKA_0417200.1	P. berghei ANKA	PbANKA_04_v3:645,124..646,083(-)	PH domain-containing protein	No	1	2	2	PH	861
PBANKA_0417300	PBANKA_0417300.1	P. berghei ANKA	PbANKA_04_v3:648,481..652,812(+)	AP-4 complex subunit epsilon, putative	No	1	6	6	N/A	3675
PBANKA_0417400	PBANKA_0417400.1	P. berghei ANKA	PbANKA_04_v3:653,969..655,003(+)	GTPase-activating protein, putative	No	1	1	1	N/A	1035
PBANKA_0417500	PBANKA_0417500.1	P. berghei ANKA	PbANKA_04_v3:655,862..656,582(-)	60S ribosomal protein L32, putative	No	1	2	2	RPL32	396
PBANKA_0417600	PBANKA_0417600.1	P. berghei ANKA	PbANKA_04_v3:658,002..662,733(-)	LCCL domain-containing protein	No	1	2	2	CCp4	4422
PBANKA_0417700	PBANKA_0417700.1	P. berghei ANKA	PbANKA_04_v3:663,999..666,052(-)	alpha tubulin 1	No	1	3	3	N/A	1362
PBANKA_0417800	PBANKA_0417800.1	P. berghei ANKA	PbANKA_04_v3:667,839..672,309(-)	conserved protein, unknown function	No	1	17	17	N/A	2343
PBANKA_0417900	PBANKA_0417900.1	P. berghei ANKA	PbANKA_04_v3:673,685..677,398(-)	nucleoporin NUP138	No	1	1	1	NUP138	3714
PBANKA_0418000	PBANKA_0418000.1	P. berghei ANKA	PbANKA_04_v3:680,493..687,924(+)	ATP-dependent RNA helicase DDX60, putative	No	1	2	2	DDX60	7263
PBANKA_0418100	PBANKA_0418100.1	P. berghei ANKA	PbANKA_04_v3:689,050..697,380(-)	conserved protein, unknown function	No	1	1	1	N/A	8331
PBANKA_0418200	PBANKA_0418200.1	P. berghei ANKA	PbANKA_04_v3:701,407..703,442(+)	ras-related protein RAB7, putative	No	1	7	7	RAB7	621
PBANKA_0418300	PBANKA_0418300.1	P. berghei ANKA	PbANKA_04_v3:705,421..706,158(+)	protein RER1, putative	No	1	2	2	RER1	606
PBANKA_0418400	PBANKA_0418400.1	P. berghei ANKA	PbANKA_04_v3:706,754..707,242(-)	conserved protein, unknown function	No	1	1	1	N/A	489
PBANKA_0418500	PBANKA_0418500.1	P. berghei ANKA	PbANKA_04_v3:710,590..712,172(+)	Plasmodium exported protein, unknown function	No	1	2	2	N/A	1437
PBANKA_0500100	PBANKA_0500100.1	P. berghei ANKA	PbANKA_05_v3:880..2,464(+)	fam-a protein, pseudogene	Yes	1	6	6	N/A	732
PBANKA_0500200	PBANKA_0500200.1	P. berghei ANKA	PbANKA_05_v3:3,944..5,055(-)	PIR protein	No	1	3	3	N/A	909
PBANKA_0500600	PBANKA_0500600.1	P. berghei ANKA	PbANKA_05_v3:7,721..8,634(-)	fam-b protein	No	1	2	2	N/A	747
PBANKA_0500700	PBANKA_0500700.1	P. berghei ANKA	PbANKA_05_v3:9,747..11,271(+)	fam-a protein	No	1	6	6	N/A	834
PBANKA_0500721	PBANKA_0500721.1	P. berghei ANKA	PbANKA_05_v3:11,771..12,850(-)	PIR protein, pseudogene	Yes	1	5	5	N/A	837
PBANKA_0500741	PBANKA_0500741.1	P. berghei ANKA	PbANKA_05_v3:15,393..16,302(-)	fam-b protein	No	1	2	2	N/A	738
PBANKA_0500781	PBANKA_0500781.1	P. berghei ANKA	PbANKA_05_v3:17,732..20,594(-)	PIR protein	No	1	3	3	N/A	2631
PBANKA_0500950	PBANKA_0500950.1	P. berghei ANKA	PbANKA_05_v3:23,362..24,464(-)	PIR protein, pseudogene	Yes	1	3	3	N/A	810
PBANKA_0500971	PBANKA_0500971.1	P. berghei ANKA	PbANKA_05_v3:26,861..27,929(-)	PIR protein	No	1	3	3	N/A	873
PBANKA_0501000	PBANKA_0501000.1	P. berghei ANKA	PbANKA_05_v3:33,681..42,012(+)	reticulocyte binding protein, putative	No	1	2	2	Pb235	8205
PBANKA_0501051	PBANKA_0501051.1	P. berghei ANKA	PbANKA_05_v3:43,366..44,985(+)	fam-a protein	No	1	6	6	N/A	894
PBANKA_0501100	PBANKA_0501100.1	P. berghei ANKA	PbANKA_05_v3:47,223..47,687(+)	early transcribed membrane protein	No	1	1	1	03-Sep	465
PBANKA_0501200	PBANKA_0501200.1	P. berghei ANKA	PbANKA_05_v3:49,812..50,474(-)	early transcribed membrane protein	No	1	1	1	UIS4	663
PBANKA_0501300	PBANKA_0501300.1	P. berghei ANKA	PbANKA_05_v3:53,651..56,944(+)	DNA polymerase delta catalytic subunit, putative	No	1	1	1	N/A	3294
PBANKA_0501400	PBANKA_0501400.1	P. berghei ANKA	PbANKA_05_v3:58,050..58,817(-)	rhoptry neck protein 12	No	1	1	1	RON12	768
PBANKA_0501500	PBANKA_0501500.1	P. berghei ANKA	PbANKA_05_v3:60,539..62,366(+)	enoyl-CoA hydratase-related protein, putative	No	1	2	2	N/A	1593
PBANKA_0501600	PBANKA_0501600.1	P. berghei ANKA	PbANKA_05_v3:63,289..64,852(-)	golgi re-assembly stacking protein, putative	No	1	2	2	GRASP	1320
PBANKA_0501700	PBANKA_0501700.1	P. berghei ANKA	PbANKA_05_v3:65,922..67,621(-)	phosphomannomutase, putative	No	1	8	8	N/A	738
PBANKA_0501800	PBANKA_0501800.1	P. berghei ANKA	PbANKA_05_v3:69,538..70,311(+)	myosin essential light chain ELC, putative	No	1	3	3	ELC	393
PBANKA_0501900	PBANKA_0501900.1	P. berghei ANKA	PbANKA_05_v3:72,608..74,221(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1614
PBANKA_0502000	PBANKA_0502000.1	P. berghei ANKA	PbANKA_05_v3:75,586..77,160(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1575
PBANKA_0502100	PBANKA_0502100.1	P. berghei ANKA	PbANKA_05_v3:77,693..80,763(-)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	2847
PBANKA_0502200	PBANKA_0502200.1	P. berghei ANKA	PbANKA_05_v3:82,118..83,709(+)	26S proteasome regulatory subunit p55, putative	No	1	2	2	RPN5	1404
PBANKA_0502300	PBANKA_0502300.1	P. berghei ANKA	PbANKA_05_v3:84,710..86,146(+)	tRNA pseudouridine synthase, putative	No	1	1	1	N/A	1437
PBANKA_0502400	PBANKA_0502400.1	P. berghei ANKA	PbANKA_05_v3:86,641..87,399(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	759
PBANKA_0502500	PBANKA_0502500.1	P. berghei ANKA	PbANKA_05_v3:87,950..94,354(-)	serine/threonine protein phosphatase 8	No	1	2	2	PPP8	6288
PBANKA_0502600	PBANKA_0502600.1	P. berghei ANKA	PbANKA_05_v3:96,257..98,404(-)	peptidase, putative	No	1	1	1	N/A	2148
PBANKA_0502650	PBANKA_0502650.1	P. berghei ANKA	PbANKA_05_v3:99,859..100,797(+)	conserved Plasmodium protein, unknown function	No	1	4	4	N/A	585
PBANKA_0502700	PBANKA_0502700.1	P. berghei ANKA	PbANKA_05_v3:101,075..102,061(-)	pre-mRNA-splicing factor RDS3, putative	No	1	5	5	RDS3	336
PBANKA_0502800	PBANKA_0502800.1	P. berghei ANKA	PbANKA_05_v3:102,897..107,624(-)	tRNA wybutosine-synthesizing protein, putative	No	1	1	1	N/A	4728
PBANKA_0502900	PBANKA_0502900.1	P. berghei ANKA	PbANKA_05_v3:110,248..111,888(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1641
PBANKA_0503000	PBANKA_0503000.1	P. berghei ANKA	PbANKA_05_v3:113,639..115,218(+)	conserved protein, unknown function	No	1	2	2	N/A	1374
PBANKA_0503100	PBANKA_0503100.1	P. berghei ANKA	PbANKA_05_v3:115,393..117,297(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1905
PBANKA_0503200	PBANKA_0503200.1	P. berghei ANKA	PbANKA_05_v3:119,803..126,263(+)	eukaryotic translation initiation factor subunit eIF2A, putative	No	1	2	2	N/A	6333
PBANKA_0503300	PBANKA_0503300.1	P. berghei ANKA	PbANKA_05_v3:126,963..131,369(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	4407
PBANKA_0503400	PBANKA_0503400.1	P. berghei ANKA	PbANKA_05_v3:132,988..133,713(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	726
PBANKA_0503500	PBANKA_0503500.1	P. berghei ANKA	PbANKA_05_v3:134,198..138,970(-)	zinc finger protein, putative	No	1	4	4	N/A	4434
PBANKA_0503600	PBANKA_0503600.1	P. berghei ANKA	PbANKA_05_v3:146,219..146,762(+)	60S ribosomal protein L30e, putative	No	1	2	2	N/A	327
PBANKA_0503700	PBANKA_0503700.1	P. berghei ANKA	PbANKA_05_v3:147,413..154,477(-)	conserved Plasmodium protein, unknown function	No	1	24	24	N/A	3741
PBANKA_0503800	PBANKA_0503800.1	P. berghei ANKA	PbANKA_05_v3:156,155..158,755(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2601
PBANKA_0503900	PBANKA_0503900.1	P. berghei ANKA	PbANKA_05_v3:159,316..161,013(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1698
PBANKA_0504000	PBANKA_0504000.1	P. berghei ANKA	PbANKA_05_v3:161,812..164,604(-)	tRNA methyltransferase, putative	No	1	1	1	N/A	2793
PBANKA_0504100	PBANKA_0504100.1	P. berghei ANKA	PbANKA_05_v3:166,490..166,864(-)	autophagy-related protein 8	No	1	1	1	ATG8	375
PBANKA_0504200	PBANKA_0504200.1	P. berghei ANKA	PbANKA_05_v3:168,820..170,904(-)	RNA-binding protein 34, putative	No	1	10	10	RBM34	1137
